region,province,municipality_city,housing_units,strong_ratio,light_ratio,salvage_ratio,total_population,hospital,rural_health_unit,barangay_health_station,municipal_health_office,birthing_home,number_of_evacuation_center,drr_adoption_pct,deaths_per_100k,missing_per_100k,affected_per_100k,housing_resilience_score,health_access_index,evacuation_capacity,population_pressure,disaster_intensity_municipal,vulnerability_index,impact_score,risk_class
MIMAROPA,ORIENTAL MINDORO,BACO,8248,0.5818380213385063,0.4060378273520854,0.005940834141610087,37215,0,1,27,0,0,7,100,1.2,0,6848.3,0.7848569350145489,28,0.18809619776971653,4.512002909796315,7.8438648831185604,4.602088810661939,5.450188325172667,Low
MIMAROPA,ORIENTAL MINDORO,BANSUD,9144,0.5664916885389326,0.4259623797025372,0.005030621172353456,40992,0,1,13,0,0,6,100,1.2,0,6848.3,0.7794728783902012,14,0.14637002341920374,4.482939632545932,7.9404937696494065,4.636641214617533,5.415081890729246,High
MIMAROPA,ORIENTAL MINDORO,BONGABONG,16450,0.5032218844984803,0.488936170212766,0.005167173252279635,72073,1,1,36,0,0,127,100,1.2,0,6848.3,0.7476899696048632,38,1.762102312932721,4.381337386018237,8.504642790578774,4.3283909061384165,5.2923533843636426,Low
MIMAROPA,ORIENTAL MINDORO,BULALACAO,8485,0.22133176193282264,0.7681791396582204,0.005185621685327047,39107,0,1,15,0,0,17,100,1.2,0,6848.3,0.6054213317619328,16,0.4347047843097143,4.608956982911019,7.893435483953094,4.903029163467069,5.567302158636829,High
MIMAROPA,ORIENTAL MINDORO,CALAPAN,30324,0.7728861627753595,0.222398100514444,0.003396649518533175,133893,7,3,60,0,0,9,100,1.2,0,6848.3,0.8840852130325815,70,0.0672178530617732,4.415413533834586,9.123910756821225,4.2538306162563995,5.333515020716379,Low
MIMAROPA,ORIENTAL MINDORO,GLORIA,10314,0.5952103936397131,0.4000387822377351,0.0031025790188093853,45073,0,1,27,0,0,27,100,1.2,0,6848.3,0.7952297847585806,28,0.5990282430723493,4.370079503587357,8.035368005297427,4.412907613574086,5.278754638835856,Low
MIMAROPA,ORIENTAL MINDORO,MANSALAY,11219,0.348515910508958,0.6432837151261254,0.004634994206257242,54533,0,1,17,0,0,4,100,1.2,0,6848.3,0.6701577680720208,18,0.07335008160196578,4.860771904804349,8.225834457654406,5.114810545062372,5.87147721677509,High
MIMAROPA,ORIENTAL MINDORO,NAUJAN,23221,0.6413160501270402,0.34778863959347145,0.006502734593686749,102998,0,3,68,0,0,201,100,1.2,0,6848.3,0.8152103699237759,71,1.951494203770947,4.435554024374489,8.861612056921746,4.169709676790685,5.357843344212248,Low
MIMAROPA,ORIENTAL MINDORO,PINAMALAYAN,19281,0.6709714226440537,0.30963124319278046,0.01535190083501893,86172,4,1,37,0,0,36,100,1.2,0,6848.3,0.825787044240444,42,0.4177691129369169,4.469270266065038,8.68327545847915,4.443409324908605,5.398570238787506,Low
MIMAROPA,ORIENTAL MINDORO,POLA,8169,0.5283388419635207,0.46223527971599954,0.003550006120700208,34701,0,1,22,0,0,24,100,1.2,0,6848.3,0.7594564818215204,23,0.6916227198063456,4.247888358428204,7.773949892199399,4.337603359062958,5.131156162926195,Low
MIMAROPA,ORIENTAL MINDORO,PUERTO GALERA,8292,0.6400144717800289,0.3282682103232031,0.027978774722624215,36606,0,1,13,0,0,2,100,1.2,0,6848.3,0.8041485769416304,14,0.05463585204611266,4.414616497829233,7.827371662740701,4.55186933210183,5.332552256192959,Low
MIMAROPA,ORIENTAL MINDORO,ROXAS,11628,0.6027691778465772,0.38407292741658067,0.007739938080495356,53201,0,1,20,0,0,3,100,1.2,0,6848.3,0.7948056415548675,21,0.056389917482754084,4.575249398004816,8.20111232894184,4.6944876623511265,5.526585720860009,High
MIMAROPA,ORIENTAL MINDORO,SAN TEODORO,4039,0.5486506561029958,0.4436741767764298,0.004704134686803664,17904,0,1,8,0,0,36,100,1.2,0,6848.3,0.7704877444912107,9,2.0107238605898123,4.432780391185937,7.112600007399328,4.447409735807055,5.354492986616126,Low
MIMAROPA,ORIENTAL MINDORO,SOCORRO,9054,0.6298873426110007,0.36227081952728074,0.004417936823503424,39099,1,1,26,0,0,64,100,1.2,0,6848.3,0.811022752374641,28,1.6368705081971404,4.318422796554009,7.893230972426095,4.252239444130087,5.216356899468547,Low
MIMAROPA,ORIENTAL MINDORO,VICTORIA,11120,0.6610611510791367,0.33057553956834534,0.0034172661870503595,50492,2,1,32,0,0,16,100,1.2,0,6848.3,0.8263489208633094,35,0.31688188227838077,4.540647482014388,8.14886476290967,4.550468838256878,5.484788992814869,Low
MIMAROPA,PALAWAN,ABORLAN,8267,0.3615580016934801,0.6294907463408733,0.004354663118422644,35091,0,1,18,0,0,5,100,1.2,0,6848.3,0.6763033748639168,19,0.14248667749565416,4.244707874682472,7.785121400580227,4.482456917210529,5.127314357917215,Low
MIMAROPA,PALAWAN,AGUTAYA,3044,0.3603810775295664,0.6369908015768725,9.855453350854138e-4,12545,0,1,7,0,0,11,100,1.2,0,6848.3,0.6788764783180026,8,0.8768433638899961,4.121222076215506,6.757246031917014,4.333147275928693,4.978152030103099,Low
MIMAROPA,PALAWAN,ARACELI,3206,0.24578914535246413,0.7495321272613849,0.002495321272613849,14909,0,1,12,0,0,20,100,1.2,0,6848.3,0.6205552089831565,13,1.3414715943389899,4.650343106674985,6.929704576023419,4.859425246992604,5.617293741770072,High
MIMAROPA,PALAWAN,BALABAC,8411,0.0263940078468672,0.9715848293900844,5.944596361907026e-4,40142,0,1,9,0,0,9,100,1.2,0,6848.3,0.5121864225419094,10,0.2242040755318619,4.772559743193437,7.919547550531967,5.202119937544085,5.7649230094836446,High
MIMAROPA,PALAWAN,BATARAZA,17923,0.230430173520058,0.7571277129944763,0.0017854153880488759,75468,1,1,22,0,0,10,100,1.2,0,6848.3,0.6089940300172962,24,0.13250649281814808,4.2106790157897676,8.550662910799108,4.497254983118217,5.086209843322755,Low
MIMAROPA,PALAWAN,BROOKE'S POINT,15383,0.2818695963076123,0.710459598257817,0.003120327634401612,66374,3,1,19,0,0,9,100,1.2,0,6848.3,0.6370993954365208,23,0.13559526320547202,4.314763050120263,8.42228609896129,4.576834475358343,5.211936178186875,Low
MIMAROPA,PALAWAN,BUSUANGA,5032,0.2253577106518283,0.7615262321144675,0.005763116057233704,22046,0,1,13,0,0,31,100,1.2,0,6848.3,0.6061208267090621,14,1.4061507756509117,4.381160572337043,7.320553944039768,4.59501656202816,5.292139805631483,Low
MIMAROPA,PALAWAN,CAGAYANCILLO,1100,0.43636363636363634,0.5618181818181818,0,6285,0,1,0,0,0,21,100,1.2,0,6848.3,0.7172727272727273,1,3.3412887828162288,5.713636363636364,6.067246826647928,5.693012113947594,6.901678661545609,High
MIMAROPA,PALAWAN,CORON,11463,0.2662479281165489,0.7163918694931519,0.004710808688824915,51803,0,1,20,0,0,3,100,1.2,0,6848.3,0.6244438628631248,21,0.05791170395536938,4.519148564948094,8.174490602193119,4.808609280523456,5.458819783764899,High
MIMAROPA,PALAWAN,CULION,4640,0.2209051724137931,0.7657327586206897,0.005172413793103448,20139,1,1,10,0,0,19,100,1.2,0,6848.3,0.603771551724138,12,0.9434430706589205,4.340301724137931,7.230143662828613,4.6058338962461365,5.242785135014735,Low
MIMAROPA,PALAWAN,CUYO,5015,0.5904287138584248,0.4061814556331007,0.001794616151545364,22360,1,1,16,0,0,26,100,1.2,0,6848.3,0.7935194416749751,18,1.1627906976744187,4.458624127617148,7.334687119191786,4.491373865959048,5.3857104377995935,Low
MIMAROPA,PALAWAN,DUMARAN,5757,0.21938509640437728,0.7707139134966128,6.94806322737537e-4,23734,0,1,16,0,0,16,100,1.2,0,6848.3,0.6047420531526837,17,0.6741383668998062,4.122633315963175,7.394284314679693,4.391941278952565,4.9798567103860085,Low
MIMAROPA,PALAWAN,EL NIDO,9465,0.313365029054411,0.6760697305863709,0.001162176439513999,41606,0,1,16,0,0,19,100,1.2,0,6848.3,0.6513998943475965,17,0.45666490410037014,4.395773903856313,7.955355977439997,4.638010516612161,5.309791702234936,High
MIMAROPA,PALAWAN,KALAYAAN,31,0.22580645161290322,0.7741935483870968,0,184,0,0,0,0,0,1,100,1.2,0,6848.3,0.6129032258064516,0,5.434782608695652,5.935483870967742,2.6102962376896492,5.834766537596372,7.169655149725826,High
MIMAROPA,PALAWAN,LINAPACAN,3359,0.13486156594224472,0.858886573384936,2.9770765108663293e-4,15668,0,1,9,0,0,14,100,1.2,0,6848.3,0.5643048526347128,10,0.8935409752361502,4.664483477225365,6.979312542270678,4.981720865339037,5.634374334142912,High
MIMAROPA,PALAWAN,MAGSAYSAY,2731,0.5686561699011351,0.429879165140974,0.0014646649578908824,12196,0,1,11,0,0,19,100,1.2,0,6848.3,0.7835957524716222,12,1.5578878320760905,4.4657634566093005,6.729065144585219,4.496240601253063,5.394334254827307,Low
MIMAROPA,PALAWAN,NARRA,16897,0.37030242054802626,0.6208794460555128,0.0014795525832988104,73212,0,1,23,0,0,23,100,1.2,0,6848.3,0.6807421435757827,24,0.3141561492651478,4.3328401491389,8.520319487456195,4.531351771264251,5.233772067035807,Low
MIMAROPA,PALAWAN,PUERTO PRINCESA,61665,0.47571555987999675,0.5022784399578367,0.002967647774264169,255116,4,1,58,0,0,1,100,1.2,0,6848.3,0.7268547798589151,63,0.00391978550933693,4.13712803048731,9.768536319271911,4.165761897917454,4.997365325840275,Low
MIMAROPA,PALAWAN,QUEZON,13912,0.17330362277170788,0.8169925244393329,0.0010063254744105809,60980,0,1,14,0,0,38,100,1.2,0,6848.3,0.5817998849913744,15,0.6231551328304362,4.383266244968373,8.337546079105275,4.687971394871972,5.2946833129432775,High
MIMAROPA,PALAWAN,RIZAL,12731,0.12410651166444113,0.869845259602545,7.854842510407667e-4,50096,0,1,11,0,0,15,100,1.2,0,6848.3,0.5590291414657136,12,0.29942510380070264,3.9349619040138246,8.140993304594868,4.303164136329471,4.753162588324551,Low
MIMAROPA,PALAWAN,ROXAS,15321,0.27406827230598524,0.7204490568500751,0.002153906402976307,65358,0,1,26,0,0,39,100,1.2,0,6848.3,0.6342928007310228,27,0.5967134857247773,4.265909535931075,8.406863954303606,4.473810708817755,5.152924502440952,Low
MIMAROPA,PALAWAN,SAN VICENTE,6707,0.3068435962427315,0.6824213508274937,0.0056657223796034,31232,0,1,10,0,0,19,100,1.2,0,6848.3,0.6480542716564783,11,0.6083504098360656,4.656627404204563,7.668671307551182,4.911905032666532,5.624884739761951,High
MIMAROPA,PALAWAN,SOFRONIO ESPAÑOLA,7673,0.18558582040922716,0.8098527303531865,9.122898475172683e-4,32876,0,1,11,0,0,10,100,1.2,0,6848.3,0.5905121855858204,12,0.3041732570872369,4.2846344324253876,7.719947640579998,4.620885104230249,5.175542885962334,Low
MIMAROPA,PALAWAN,TAYTAY,15993,0.23447758394297505,0.7495779403489027,0.0015006565372350403,75165,1,1,27,0,0,23,100,1.2,0,6848.3,0.6092665541174264,29,0.3059934810084481,4.699868692552992,8.546640662217948,4.951136338494862,5.6771172337637505,High
MIMAROPA,ROMBLON,ALCANTARA,3666,0.5335515548281505,0.43180578286961263,0.031096563011456628,16351,0,1,11,0,0,3,100,1.2,0,6848.3,0.7494544462629569,12,0.1834750168185432,4.460174577195854,7.021942296709309,4.648252592861866,5.387583273957186,High
MIMAROPA,ROMBLON,BANTON,1419,0.6321353065539113,0.36504580690627203,0.0021141649048625794,5536,0,1,10,0,0,1,100,1.2,0,6848.3,0.8146582100070473,11,0.180635838150289,3.901338971106413,5.940666708909109,4.028251120836527,4.712548404323878,Low
MIMAROPA,ROMBLON,CAJIDIOCAN,4951,0.4623308422540901,0.5326196727933751,0.004847505554433448,21861,0,1,13,0,0,9,100,1.2,0,6848.3,0.7286406786507776,14,0.41169205434335115,4.415471621894567,7.312132592322713,4.596115103645641,5.33358518708654,Low
MIMAROPA,ROMBLON,CALATRAVA,2299,0.4619399739016964,0.5328403653762506,0.0034797738147020443,10275,0,1,6,0,0,12,100,1.2,0,6848.3,0.7283601565898217,7,1.1678832116788322,4.469334493257938,6.557894387992321,4.609510056409379,5.398647820806822,Low
MIMAROPA,ROMBLON,CONCEPCION,1047,0.4565425023877746,0.5434574976122254,0,4037,0,1,8,0,0,8,100,1.2,0,6848.3,0.7282712511938874,9,1.9816695566014366,3.8557784145176695,5.625872517441584,3.915084825433644,4.65751439424618,Low
MIMAROPA,ROMBLON,CORCUERA,2467,0.30320226996351846,0.6915281718686664,0.00526955816781516,10283,0,1,12,0,0,25,100,1.2,0,6848.3,0.6489663558978517,13,2.431197121462608,4.168220510741792,6.558671569999493,4.2509907005927206,5.034922897559857,Low
MIMAROPA,ROMBLON,FERROL,1653,0.41984271022383546,0.5771324863883848,0.0018148820326678765,6964,0,1,5,0,0,6,100,1.2,0,6848.3,0.7084089534180278,6,0.8615738081562321,4.2129461584996974,6.169609017008813,4.404433515632443,5.088948395353015,Low
MIMAROPA,ROMBLON,LOOC,5363,0.5618124184225247,0.42233824352041766,0.002051090807383927,22262,0,1,11,0,0,34,100,1.2,0,6848.3,0.7729815401827336,12,1.5272661935136107,4.151034868543726,7.330297532390559,4.194936350236546,5.014163827066988,Low
MIMAROPA,ROMBLON,MAGDIWANG,3066,0.4178082191780822,0.5636007827788649,0.016960208741030658,14142,0,1,8,0,0,1,100,1.2,0,6848.3,0.6996086105675147,9,0.07071135624381275,4.612524461839531,6.876941668497918,4.87223379848444,5.571611427135805,High
MIMAROPA,ROMBLON,ODIONGAN,11388,0.5714787495609414,0.4261503336845803,3.5124692658939234e-4,45367,4,1,22,0,0,23,100,1.2,0,6848.3,0.7845539164032315,27,0.5069764366169242,3.9837548296452407,8.04186747777023,4.049417296962036,4.812101077271441,Low
MIMAROPA,ROMBLON,ROMBLON,8910,0.5701459034792368,0.42166105499438833,0.005499438832772166,38758,0,1,27,0,0,23,100,1.2,0,6848.3,0.7809764309764309,28,0.5934258733680788,4.349943883277216,7.88447455133239,4.4075133831353055,5.254432198241644,Low
MIMAROPA,ROMBLON,SAN AGUSTIN,5258,0.5629516926588056,0.4235450741726892,0.012171928489920122,22598,0,1,15,0,0,3,100,1.2,0,6848.3,0.7747242297451502,16,0.13275511107177626,4.297831875237733,7.34526800551548,4.449663180649623,5.191484486660731,Low
MIMAROPA,ROMBLON,SAN ANDRES,3544,0.5792889390519187,0.417607223476298,0.001128668171557562,15589,0,1,12,0,0,13,100,1.2,0,6848.3,0.7880925507900677,13,0.8339213548014626,4.398702031602709,6.974262381503771,4.485832254007772,5.313328678601545,Low
MIMAROPA,ROMBLON,SAN FERNANDO,4978,0.42567296102852553,0.5632784250703093,0.00944154278826838,23271,0,1,11,0,0,34,100,1.2,0,6848.3,0.7073121735636803,12,1.461045937003137,4.674768983527521,7.374595876738837,4.790291226457536,5.646798516371338,High
MIMAROPA,ROMBLON,SAN JOSE,2391,0.40317858636553744,0.5943120033458804,0.001672940192388122,10881,0,1,5,0,0,15,100,1.2,0,6848.3,0.7003345880384777,6,1.3785497656465397,4.550815558343789,6.615119751738359,4.703994379436496,5.497071327735275,High
MIMAROPA,ROMBLON,SANTA FE,3691,0.39501490111081006,0.6006502302898943,2.70929287455974e-4,16098,0,1,10,0,0,60,100,1.2,0,6848.3,0.6953400162557573,11,3.727171077152441,4.36141966946627,7.006362300046255,4.289257058615817,5.268294156480624,Low
MIMAROPA,ROMBLON,SANTA MARIA,1880,0.45053191489361705,0.5164893617021277,0.03297872340425532,8508,0,1,5,0,0,19,100,1.2,0,6848.3,0.7087765957446809,6,2.233192289609779,4.525531914893617,6.369482162258423,4.593492287369134,5.466530430243661,Low
REGION IX,CITY OF ISABELA (NOT A PROVINCE),ISABELA,20127,0.4016992100163959,0.5943260297113331,0.0015899041089084314,112788,4,3,25,0,2,0,45.3,0.1,0,301.4,0.6988622248720624,34,0,5.60381576986138,5.832046158901613,5.773241029760849,2.6988069123476555,High
REGION IX,ZAMBOANGA DEL NORTE,BACUNGAN,5552,0.2119956772334294,0.7725144092219021,0.0016210374639769453,26221,0,1,18,0,2,4,45.3,0.1,0,301.4,0.5982528818443804,21,0.15254948323862552,4.722802593659942,4.382730324526092,5.029576090358611,2.2745095143872263,High
REGION IX,ZAMBOANGA DEL NORTE,BALIGUIAN,5172,0.14095127610208816,0.8590487238979119,0,22588,0,1,8,0,0,3,45.3,0.1,0,301.4,0.5704756380510441,9,0.1328138834779529,4.367362722351121,4.235595540360583,4.7503637281917666,2.1033290864417986,High
REGION IX,ZAMBOANGA DEL NORTE,DAPITAN,17953,0.3240126998273269,0.6620063499136635,0.009079262518799086,82418,1,3,21,0,1,3,45.3,0.1,0,301.4,0.6550158747841586,26,0.03639981557426775,4.590764774689467,5.519419916435139,4.831864611245526,2.210919883113955,High
REGION IX,ZAMBOANGA DEL NORTE,DIPOLOG,29503,0.4608344914076535,0.5296071585940413,0.0038640138291021254,130759,5,2,25,0,1,2,45.3,0.1,0,301.4,0.7256380707046741,33,0.015295314280470177,4.4320577568382875,5.979489089193527,4.577239357460528,2.1344863216970276,Low
REGION IX,ZAMBOANGA DEL NORTE,GODOD,3791,0.0883671854391981,0.9060933790556581,0.0010551305724083356,17424,0,1,12,0,1,4,45.3,0.1,0,301.4,0.5414138749670272,14,0.2295684113865932,4.596148773410709,3.9803050109764326,4.980041640139341,2.2135128257733316,High
REGION IX,ZAMBOANGA DEL NORTE,GUTALAC,7562,0.1891034117958212,0.8083840253901085,6.612007405448294e-4,34654,0,1,9,0,1,3,45.3,0.1,0,301.4,0.5932954244908755,11,0.0865700929185664,4.5826500925681035,4.658538520988979,4.939244466873204,2.207011838827699,High
REGION IX,ZAMBOANGA DEL NORTE,JOSE DALMAN,6103,0.1661477961658201,0.8304112731443553,8.192692118630182e-4,27388,0,1,13,0,2,1,45.3,0.1,0,301.4,0.5813534327379977,16,0.0365123411713159,4.487629034900868,4.42574227854973,4.841182346121771,2.161249540818165,High
REGION IX,ZAMBOANGA DEL NORTE,KALAWIT,4821,0.2526446795270691,0.7454884878655881,0.0012445550715619166,23633,0,1,6,0,1,2,45.3,0.1,0,301.4,0.6253889234598631,8,0.08462742774933356,4.90209500103713,4.280180699524994,5.238405654990761,2.3608570333337626,High
REGION IX,ZAMBOANGA DEL NORTE,KATIPUNAN,9718,0.21876929409343487,0.7757769088289772,0.002263840296357275,45577,0,1,13,0,1,11,45.3,0.1,0,301.4,0.6066577485079234,15,0.2413498036290234,4.6899567812307055,4.930253926306078,5.003751681073477,2.2586909169767884,High
REGION IX,ZAMBOANGA DEL NORTE,LA LIBERTAD,1868,0.3222698072805139,0.6723768736616702,5.353319057815846e-4,8406,0,1,4,0,1,16,45.3,0.1,0,301.4,0.658458244111349,6,1.9034023316678563,4.5,3.2712439614059137,4.6475859596185,2.1672074180027634,High
REGION IX,ZAMBOANGA DEL NORTE,LABASON,9050,0.2972375690607735,0.6998895027624309,0.0018784530386740331,41357,0,1,11,0,1,1,45.3,0.1,0,301.4,0.6471823204419889,13,0.024179703556834395,4.569834254143647,4.833829338370323,4.870380180815901,2.200839709916275,High
REGION IX,ZAMBOANGA DEL NORTE,LILOY,9344,0.3727525684931507,0.617722602739726,0.0021404109589041095,39812,1,1,9,0,1,2,45.3,0.1,0,301.4,0.6816138698630136,12,0.05023610971566362,4.26070205479452,4.796064722882747,4.528363689109905,2.051961133122289,Low
REGION IX,ZAMBOANGA DEL NORTE,MANUKAN,7771,0.2679191867198559,0.7203706086732724,0.003989190580362888,36526,0,1,15,0,3,2,45.3,0.1,0,301.4,0.6281044910564921,19,0.05475551661829929,4.70029597220435,4.710663702800872,4.993815222072146,2.2636702883932838,High
REGION IX,ZAMBOANGA DEL NORTE,MUTIA,2683,0.2500931792769288,0.7431979127841968,0.005218039508013418,12675,0,1,5,0,1,4,45.3,0.1,0,301.4,0.6216921356690273,7,0.3155818540433925,4.724189340290719,3.669062514215332,5.047285667953517,2.2751773738505836,High
REGION IX,ZAMBOANGA DEL NORTE,PIÑAN,4609,0.26795400303753525,0.7242351920156216,0.002169668040789759,20161,0,1,9,0,1,3,45.3,0.1,0,301.4,0.630071599045346,11,0.14880214275085563,4.3742677370362335,4.123667333374253,4.6884436490763655,2.1066545528966856,High
REGION IX,ZAMBOANGA DEL NORTE,POLANCO,9109,0.3616203754528488,0.6348666154352838,0.001317378416950269,39347,0,1,12,0,1,17,45.3,0.1,0,301.4,0.6790536831704908,14,0.43205326962665513,4.319574047645186,4.7844137188563165,4.547723197247738,2.0803139819264156,Low
REGION IX,ZAMBOANGA DEL NORTE,PRES. MANUEL A. ROXAS,8319,0.21168409664623153,0.7783387426373363,0.00516889049164563,39323,0,1,17,0,1,3,45.3,0.1,0,301.4,0.6008534679648997,19,0.07629122905170002,4.72689025123212,4.78380867694753,5.0457338062616515,2.2764781370122655,High
REGION IX,ZAMBOANGA DEL NORTE,RIZAL,3501,0.2967723507569266,0.6986575264210225,0.001713796058269066,14021,0,1,6,0,1,1,45.3,0.1,0,301.4,0.6461011139674379,8,0.07132158904500392,4.004855755498429,3.767536163273589,4.321597896316249,1.928745133632724,Low
REGION IX,ZAMBOANGA DEL NORTE,SALUG,7225,0.24096885813148788,0.7516955017301038,5.536332179930796e-4,32204,0,1,9,0,1,8,45.3,0.1,0,301.4,0.6168166089965398,11,0.24841634579555333,4.457301038062284,4.585937008524575,4.775832231408414,2.1466435275466664,High
REGION IX,ZAMBOANGA DEL NORTE,SERGIO OSMEÑA SR.,6513,0.1704283740211884,0.8102257024412713,0,30220,0,1,10,0,1,1,45.3,0.1,0,301.4,0.575541225241824,12,0.03309066843150232,4.639950867495777,4.523019341087293,5.015197602397847,2.2346079864900457,High
REGION IX,ZAMBOANGA DEL NORTE,SIAYAN,7253,0.09127257686474562,0.904177581690335,0.0016544877981524886,34966,0,1,23,0,2,1,45.3,0.1,0,301.4,0.5433613677099132,26,0.028599210661785734,4.820901695849993,4.667416926752043,5.174271378942886,2.321754203712935,High
REGION IX,ZAMBOANGA DEL NORTE,SIBUCO,7222,0.20160620326779286,0.7823317640542786,0.013985045693713652,34620,0,1,7,0,0,18,45.3,0.1,0,301.4,0.5927720852949322,8,0.5199306759098786,4.793685959567987,4.657566222132393,5.123558422806916,2.3086470602558746,High
REGION IX,ZAMBOANGA DEL NORTE,SIBUTAD,4308,0.24071494893221912,0.7551067780872794,0.0018570102135561746,17645,0,1,7,0,2,4,45.3,0.1,0,301.4,0.6182683379758589,10,0.22669311419665628,4.0958681522748375,3.9926749121176597,4.418730213756342,1.972576853949178,Low
REGION IX,ZAMBOANGA DEL NORTE,SINDANGAN,22155,0.29618596253667345,0.6888287068381855,0.009930038366057324,99435,1,1,52,0,2,35,45.3,0.1,0,301.4,0.6406003159557663,56,0.3519887363604365,4.488151658767772,5.706434039482358,4.598612514586138,2.161501237333983,Low
REGION IX,ZAMBOANGA DEL NORTE,SIOCON,10608,0.2129524886877828,0.7845022624434389,2.828054298642534e-4,46907,1,1,7,0,1,6,45.3,0.1,0,301.4,0.6052036199095022,10,0.12791267827829533,4.421851432880844,4.95881277197311,4.766745884780175,2.1295709392545588,High
REGION IX,ZAMBOANGA DEL NORTE,SIRAWAI,5854,0.15425350187905706,0.8332763922104544,0,28799,0,1,5,0,0,2,45.3,0.1,0,301.4,0.5708916979842842,6,0.06944685579360395,4.919542193372053,4.475391571446447,5.319514998847912,2.3692596299229995,High
REGION IX,ZAMBOANGA DEL NORTE,TAMPILISAN,5654,0.28263176512203747,0.7049876193845065,0.011142553944110364,24307,0,1,4,0,1,21,45.3,0.1,0,301.4,0.6351255748142908,6,0.8639486567655409,4.299080297134772,4.307917191365232,4.563451588449504,2.070444157897778,Low
REGION IX,ZAMBOANGA DEL SUR,AURORA,10980,0.37285974499089253,0.6238615664845173,0.0026411657559198545,50755,0,1,12,0,2,1,45.3,0.1,0,301.4,0.6847905282331512,15,0.01970249236528421,4.622495446265938,5.037123529363227,4.878073473044656,2.226201426851452,High
REGION IX,ZAMBOANGA DEL SUR,BAYOG,6908,0.24102489866821078,0.7578170237405906,2.8951939779965256e-4,33591,0,1,10,0,1,4,45.3,0.1,0,301.4,0.619933410538506,12,0.11907951534637254,4.862623045744065,4.627683498799534,5.185765762406364,2.341847274597273,High
REGION IX,ZAMBOANGA DEL SUR,DIMATALING,6501,0.2067374250115367,0.7754191662821105,0.014766958929395477,30081,0,1,7,0,1,1,45.3,0.1,0,301.4,0.5944470081525919,9,0.033243575679000034,4.6271342870327645,4.518459291121913,4.9951342028084955,2.22843550021163,High
REGION IX,ZAMBOANGA DEL SUR,DINAS,7679,0.20575595780700612,0.7909884099492122,0.0011720276077614273,35504,0,1,8,0,1,2,45.3,0.1,0,301.4,0.6012501627816123,10,0.05633168093735917,4.62351868732908,4.682543734623893,4.9787673599904645,2.226694221434218,High
REGION IX,ZAMBOANGA DEL SUR,DUMALINAO,7064,0.24646092865232164,0.7497168742921857,4.246885617214043e-4,32013,0,1,7,0,0,7,45.3,0.1,0,301.4,0.6213193657984145,8,0.21866116890013432,4.531851642129105,4.580049230421965,4.860224829862859,2.1825472213578223,High
REGION IX,ZAMBOANGA DEL SUR,DUMINGAG,9817,0.27523683406335947,0.721503514311908,0.0015279616990934095,47485,0,1,11,0,1,51,45.3,0.1,0,301.4,0.6359885912193135,13,1.074023375802885,4.83701741876337,4.970974257348101,5.054488711788295,2.329515562433901,High
REGION IX,ZAMBOANGA DEL SUR,GUIPOS,4302,0.302417480241748,0.696652719665272,0,20729,0,1,4,0,0,4,45.3,0.1,0,301.4,0.650743840074384,5,0.1929663756090501,4.818456531845653,4.15100738568483,5.131343034985883,2.3205766086977264,High
REGION IX,ZAMBOANGA DEL SUR,JOSEFINA,2499,0.2781112444977991,0.7214885954381752,4.0016006402561027e-4,11799,0,1,7,0,1,4,45.3,0.1,0,301.4,0.6388555422168867,9,0.3390117806593779,4.721488595438175,3.599337195324944,5.0175282989587835,2.2738766906775694,High
REGION IX,ZAMBOANGA DEL SUR,KUMALARANG,5923,0.1931453655242276,0.79908829984805,0,28469,0,1,8,0,1,4,45.3,0.1,0,301.4,0.5926895154482525,10,0.14050370578524007,4.806516967752828,4.463998653106867,5.162745295085607,2.3148264949489064,High
REGION IX,ZAMBOANGA DEL SUR,LABANGAN,8428,0.4085192216421452,0.5875652586616041,0.0026103464641670624,41790,0,1,7,0,1,4,45.3,0.1,0,301.4,0.7023018509729473,9,0.0957166786312515,4.958471760797342,4.844162283001381,5.213038955485804,2.388008173768272,High
REGION IX,ZAMBOANGA DEL SUR,LAKEWOOD,4094,0.2215437225207621,0.7723497801660967,2.442598925256473e-4,20374,0,1,4,0,0,2,45.3,0.1,0,301.4,0.6077186126038104,5,0.09816432708353784,4.976551050317537,4.134007645464023,5.340974857156852,2.3967151894039134,High
REGION IX,ZAMBOANGA DEL SUR,LAPUYAN,5215,0.15589645254074785,0.8419942473633749,7.670182166826462e-4,27264,0,1,7,0,3,9,45.3,0.1,0,301.4,0.5768935762224353,11,0.3301056338028169,5.227996164908917,4.421258886222134,5.579097749293938,2.5178115710845783,High
REGION IX,ZAMBOANGA DEL SUR,MAHAYAG,9718,0.3935995060712081,0.6052685737806133,1.0290183165260341e-4,46516,1,1,8,0,0,1,45.3,0.1,0,301.4,0.6962337929615148,10,0.02149797918995614,4.7865816011525,4.950501210279715,5.050001708713233,2.305225589531832,High
REGION IX,ZAMBOANGA DEL SUR,MARGOSATUBIG,8794,0.2366386172390266,0.7586991130316124,0.0010234250625426426,37873,1,1,6,0,1,2,45.3,0.1,0,301.4,0.6159881737548328,9,0.05280806907295435,4.306686377075279,4.74655771941735,4.651410931616898,2.074107258535331,High
